gene,I0712,I0805,I0812,I0713,I0800,I0844,I0782,I0820,I0840,I0744,I0767,I0871,I0731,I0739,I0790,I0832,I0876,I0887,I0752,I0758,I0819,I0748,I0777,I0822
BASP1,6.369144969,6.323554999,6.008061484,6.50174993,7.261922299,6.834979855,6.299977578,7.1582636,6.303143689,6.311922908,6.170609709,5.824382229,5.958985045,6.12719656,6.718904708,6.111814488,5.877023305,6.190551051,6.324318002,5.971050296,6.71866599,6.238417347,6.285441824,6.338577648
GCNT4,8.053522953,7.927263096,8.139899512,7.80965181,7.900279189,7.787718296,10.67599564,10.55335151,10.67934595,7.172028024,7.412322239,7.365794477,7.184945441,6.99469188,7.379410916,7.292509785,7.618951322,7.489170058,7.784699079,7.766170928,7.093565516,8.063040589,7.732198319,7.660961047
MTX3,10.60110823,10.79032661,10.56176109,9.943886842,10.17961476,10.05102369,11.37560163,11.15971144,11.16250809,10.62355914,10.71551583,10.3452274,10.20670914,9.65905669,10.38874749,10.3274812,10.30337193,10.37364126,10.31630198,10.32478984,10.17186783,10.06652335,10.18584787,10.22027522
SLC38A9,9.480564887,9.729064152,9.679378869,9.689516098,9.65944468,9.639317401,8.97939762,9.043986191,8.839443065,9.439352241,9.567055972,9.54191231,9.516259253,9.106814393,9.703477077,9.423706201,9.442888104,9.542920839,9.551267037,9.659232076,9.466735752,9.622784683,9.624230118,9.563405908
ATOX1,9.673449993,9.684039492,9.730296058,9.694276927,9.661118332,9.551039419,9.146544724,8.822663362,8.803262453,9.638486828,9.542671587,9.68232029,9.719471723,9.863748559,9.615880547,9.663862801,9.627160699,9.54891502,9.522051773,9.560529529,9.648428009,9.591700032,9.51497455,9.633620836
ANXA2R,8.23796138,9.236014744,7.988080949,6.881575133,7.03290633,7.966366544,10.07204013,10.50519404,10.19109583,7.119242015,7.727064505,6.892660948,7.184945441,7.340819347,8.44737433,7.351030559,6.789280198,8.232606114,8.224265449,6.893787709,7.238420085,6.746068659,6.986182182,8.189846826
HNRNPA0,13.22789997,13.10206364,13.4680578,13.56745789,13.49680146,13.42314455,12.23234474,12.3006454,12.45830872,13.35470769,13.25892708,13.53927021,13.4115213,13.61380644,13.34345908,13.51344482,13.60796931,13.42576152,13.30404333,13.49655757,13.55552052,13.50683404,13.39397891,13.35393245
AP3S1,10.54927907,10.18359618,10.46050023,10.43022567,10.75539949,10.2682047,10.04919761,9.759465251,10.09335269,10.70567021,10.43727524,10.44301874,10.58153192,10.14704302,10.40855598,10.68398381,10.5856477,10.38708732,10.41936952,10.55861039,10.62158449,10.52453977,10.67077271,10.28851505
ZNF354C,8.994369787,9.016549391,9.02666217,8.955307549,9.181370461,9.06099445,9.565240202,9.441187522,9.514322476,9.264034557,9.123251128,8.976719958,8.872354775,8.590749063,8.852161818,9.028926486,8.879365068,8.789914013,8.964615163,9.120584756,9.074888849,9.01363278,9.163875741,8.978026047
GPR150,6.44801788,6.551742244,6.491388993,5.785000102,5.827756619,5.740950278,6.663019428,6.234139026,6.337281403,6.017203577,5.848667641,6.102135714,5.893848005,6.3937736,5.55326738,6.08907247,6.208315461,5.709641205,5.493118156,5.950056164,5.57358948,6.077679905,5.845887708,5.717778277
ZNF354B,9.086004048,9.460585047,9.203163921,9.168755907,9.229540873,9.536965646,10.00126507,10.10259018,9.876883234,9.184906196,9.496021049,9.159817052,8.980888932,8.70550294,9.453744255,8.904192549,9.267542087,9.357280461,9.425429129,9.350268481,9.042366101,9.2541247,9.244980327,9.386614785
TAF7,12.27015997,12.31022333,12.25671088,12.29838271,12.16715057,12.30078104,11.84818625,12.01350101,12.01952872,12.18971,12.2740641,12.15074041,12.1890403,12.19051992,12.37748508,12.14457529,12.22192512,12.30633926,12.35093772,12.22873019,12.12533043,12.30833921,12.19912026,12.24014412
SNX18,9.002232239,8.871899434,8.79256353,9.00469265,9.097330169,8.983549496,9.127978358,9.876014503,9.516186369,9.161166566,9.058222745,9.123973003,8.957170804,8.76551969,8.960798129,9.052629471,9.054237797,8.755769759,8.99328374,8.990394708,9.19515364,9.025924525,9.09348078,9.011374704
HLA-DQB1,5.751226531,7.379854879,6.470706404,6.196410158,5.677103668,7.68934957,5.750385034,7.731657492,6.354052058,5.695313359,7.136300201,5.874548224,5.958985045,6.408906383,7.789083678,5.918972736,6.393275148,7.815165929,7.745914531,5.971050296,5.678893853,6.288249159,5.796099373,7.90050767
EXOC3,11.90987322,12.0096148,11.71457188,11.64970491,11.81693705,11.95144312,11.37822245,11.42913522,11.41013596,12.14886992,12.30918219,11.98294176,11.99982355,12.00099249,12.0271155,11.98396605,11.72175881,12.09523311,12.05456363,11.7148824,11.9267181,11.61667178,11.8480878,11.95532859
PSMG4,9.484312264,9.714997057,9.626598703,9.683143788,9.34232499,9.691074054,9.497750083,9.261265068,9.441648699,9.410352459,9.630135225,9.595244461,9.59008378,10.00861786,9.705079776,9.472847913,9.718758076,9.751359534,9.690537157,9.546610769,9.507812428,9.745296732,9.551069741,9.67790925
MRPL14,10.08972767,9.810702525,9.825001575,9.865855013,10.07049761,10.07232303,8.057460622,8.387195735,8.225188207,9.998970525,9.835455832,9.862474553,10.20335261,10.23033018,9.993081036,10.09614193,9.696947657,10.04651093,9.934258892,9.822635747,10.0198003,9.687663675,9.896463114,9.871948133
F2R,6.285709596,7.367917381,6.339968517,5.524867244,6.108527353,6.689885275,9.651543304,9.85945427,9.455313966,6.582761033,7.245080546,5.946671029,6.379551033,5.952317017,7.144474926,6.469672181,5.877023305,6.902337732,6.716987601,5.645056462,5.838936104,6.271829053,5.821208289,7.310658776
NPM1,16.84951016,16.49342939,16.90480346,16.91284592,16.84022415,16.60421203,14.47566803,14.45331629,14.54590289,16.79830013,16.63354363,16.77495293,16.85146751,16.72746093,16.64721333,16.80980036,16.80977847,16.56092686,16.59277779,16.84128086,16.80652701,16.89930385,16.83902141,16.54651705
ZNF322,6.23322953,6.767014825,6.511779272,6.349114934,6.471062074,6.772287432,7.948818046,7.990815492,7.736153112,6.417710813,6.749929796,6.471607609,6.363601685,6.145381099,6.667221561,6.241216367,6.668964589,6.716012411,6.805864567,6.629032655,6.427755741,6.304484489,6.533491516,6.755552508
RPL24P4,6.788313754,5.791465116,6.609619773,6.914588585,6.809663359,6.346875394,6.708158316,6.314094706,6.214088945,6.865148753,6.794670032,6.352759617,6.93807421,6.974490732,6.781009107,6.504463671,6.371410973,6.190551051,6.439908598,6.668126045,6.366019626,6.945590569,7.040648103,6.183375053
MACIR,8.7170617,8.508549035,8.512979266,8.341776899,8.727326917,8.449666962,6.971461078,7.169054869,6.86766444,8.627507912,8.257148248,8.17620677,8.348029765,8.000524502,8.24631493,8.724026466,8.277814648,8.217632466,8.183381467,8.268289248,8.525838616,8.48597794,8.852919581,8.349618823
C5orf24,10.1534849,10.08859607,10.32591165,10.01917922,10.24021208,10.0917087,10.39464748,10.41060695,10.28591624,10.22605085,10.25016152,10.11810501,9.674928395,9.572664705,10.1389488,10.09756691,10.25344077,9.984468508,10.11795907,10.32886175,10.17637103,10.17204742,10.2228282,10.15164098
FAM153B,6.352839443,5.176857864,6.384877096,6.299987522,6.392641995,4.983487349,9.911239255,7.724359748,9.957287043,6.342947735,5.0465999,6.438638163,6.530037747,6.378480408,4.920171013,6.504463671,6.232774301,4.834128783,5.059287181,6.236792668,6.386893235,6.238417347,6.548605247,5.392887514
RWDD4,9.790066055,9.499402773,9.703954875,9.774395544,9.929021932,9.628297033,8.481352149,8.597529091,8.539325784,9.899435052,9.855392208,9.747711615,9.858263181,9.4967915,9.71624909,9.930120684,9.788478977,9.588252127,9.727978262,9.870909186,9.877714627,9.800715622,9.90969282,9.570135654
IGIP,6.970342218,7.331500539,6.836721142,6.892663767,7.288152872,7.24593465,9.046841041,8.978014728,9.065012554,6.958254957,7.261111229,6.975447702,6.640057589,6.657222979,7.411177788,7.031338917,6.974723786,7.358756652,7.207641193,7.126794065,6.829555514,6.95590583,7.258519641,7.128127864
HMGN4,11.326821,11.0681268,11.12279084,11.10057028,11.31254369,11.07633332,11.0503746,11.06827785,11.17140624,11.07427788,10.96283184,10.90116961,11.22505822,10.97797582,11.19894921,11.20925445,11.13881544,11.14176684,11.15654707,11.11785399,11.24256098,11.18834765,11.27433504,11.10943052
DDX41,12.09251433,11.87797478,12.21340478,12.22433555,12.01839934,11.99456306,10.57604667,10.64606253,10.79440581,12.0521532,11.92119438,12.23206199,12.17340025,12.54449994,11.91178952,12.19736351,12.21350056,11.97943012,11.87717684,12.137367,12.1484349,12.19697291,12.09197372,11.95490013
CCDC125,8.776340492,8.942016256,8.666370859,8.669676481,8.976176695,8.962643631,9.049035747,9.222940158,9.10766757,8.883699737,8.933732386,8.567906813,9.089119315,8.543535533,9.079230832,9.007862028,8.724123558,8.955502457,9.007407187,8.806980164,8.867752326,8.748799372,9.046342878,8.843767389
GTF2H2C,9.725039244,9.144514277,9.040763042,9.122408033,9.625557333,9.3375911,7.663852784,7.843663954,7.977138123,9.751195717,9.312056326,9.147117594,9.739694158,8.741811747,9.22933773,9.727831274,9.111417236,9.203644199,9.212327359,9.045868907,9.579832717,9.042958906,9.69555722,9.072688864
GUSBP1,8.393521802,8.20734099,8.518028014,8.534621919,8.53992395,8.532390066,8.30158272,8.205199789,8.52087783,8.485272586,8.516185763,8.656598135,8.490699855,8.607243462,8.428095269,8.282841584,8.791535053,8.383342799,8.505393423,8.5695321,8.572139996,8.582340418,8.541571645,8.430739124
TRIM52,9.253467134,9.547824079,9.311812601,9.421259784,9.267391257,9.353738979,11.04763324,10.95748804,10.94659917,9.253867567,9.526183309,9.384188473,9.298653817,9.390262109,9.365287976,9.242356716,9.39492558,9.404325463,9.507219244,9.330096679,9.270098558,9.397248509,9.244980327,9.503727728
BTBD9,9.668517565,9.779500852,9.760431643,9.925108541,9.755011128,9.814827701,10.27223955,10.04663639,10.2268187,9.363840035,9.527840642,9.746028226,9.650487841,9.725535489,9.657863021,9.682973267,9.788478977,9.854984887,9.798712896,9.923016745,9.6570461,9.961653336,9.709072756,9.756717309
STING1,10.22465986,10.20052238,10.10213979,10.48985721,10.37990194,10.53098786,11.55270545,11.73898405,11.84847491,9.624350382,9.786453547,9.929269637,10.14622916,10.19584609,10.26273296,10.13135077,9.810990107,10.2105318,10.21750211,10.09186163,10.22064642,10.50710895,10.48881304,10.89121936
TMED9,12.56043225,12.11871144,12.5887779,12.53039895,12.47870577,12.17123971,10.15690731,10.1819852,10.37796535,12.35649072,12.05450751,12.36741786,12.45791028,12.79686641,12.12524814,12.38730908,12.45125631,12.11051227,12.10304906,12.39622529,12.43973833,12.48633829,12.42142914,12.12031241
PURA,10.58112449,10.5980574,10.35864488,10.37396949,10.85014807,10.58442447,11.13235429,11.17116312,11.01344563,10.84154511,10.76624241,10.61979447,10.5306581,10.16498118,10.60933432,10.71123303,10.52380756,10.59931893,10.60883128,10.70599291,10.72970893,10.57392985,10.76679563,10.59934777
ARL15,7.870916064,7.379854879,7.725415731,7.460566457,7.549010972,7.291355096,7.944108789,8.096343799,7.927579443,7.509415577,7.433696596,7.672703477,7.600087831,6.846956917,7.502485529,7.712673702,7.409619988,7.164225885,7.461266262,7.741945417,7.565815101,7.619669946,7.732198319,7.423966501
KCNQ5,11.10625156,10.84409704,11.11781103,10.73904225,10.89208344,10.62157568,8.362852405,8.581462848,8.983826521,11.00443739,10.63014169,10.89130378,10.89343608,10.67100563,10.60762159,10.95081773,10.86628272,10.5750477,10.6211299,10.92556314,10.85671873,10.98805492,11.01956771,10.68451057
SDHAP3,7.377399658,6.837962118,7.242619541,7.615840571,7.261922299,6.410009926,8.484598883,7.843663954,8.296331975,7.206175378,6.581416628,7.49969076,7.247119522,7.689585838,6.392747691,7.241861152,7.451904672,6.687315729,6.41186751,7.359550393,7.338250073,7.410581476,7.258519641,6.459491676
ANKRD37,7.80052026,8.021716971,8.059075325,7.883767908,7.436246459,7.367554488,6.46685864,6.408184539,6.69412152,7.481803854,7.412322239,7.820789027,7.434371363,8.115681267,7.502485529,7.379424198,8.069539594,7.446995333,7.560391562,7.607624399,7.645928421,8.058261223,7.657485126,7.652530602
RPS23,13.98825786,14.17395471,13.96828072,14.07644336,14.03046674,14.42743741,14.15901837,14.40599262,14.36846364,14.01779154,14.35489147,13.9055474,14.14124729,14.15172474,14.47605461,14.04664919,13.94918359,14.39173423,14.40874126,13.93598612,14.0526042,14.00044819,14.00366022,14.34842746
BTN3A2,10.98452795,11.80293145,10.07841219,9.79965179,10.62512492,11.32864239,12.20455686,13.36494538,13.09293813,10.48265629,11.23958544,9.692844327,10.78907957,10.08832949,11.64664841,10.63477767,9.837149089,11.63471928,11.55979999,9.777168073,10.67983456,9.679906051,10.49760133,11.40687726
SMIM29,7.073451612,7.229640258,6.945650058,7.217668,7.261922299,7.489491015,8.925467808,9.020344137,9.018430116,7.189202727,7.461711886,7.075351274,7.129433987,7.191299552,7.615881175,7.007280786,7.04546891,7.623988331,7.255762183,7.136118815,7.348927616,6.966147862,6.963806727,7.404016016
LYRM7,10.72743157,10.67152432,10.5107531,10.61815381,11.13905375,10.85408436,10.6802496,10.87585817,10.62251362,11.14804727,10.88995903,10.68274464,10.8975958,10.34295135,10.88717506,11.13833561,10.93962443,10.82025984,10.94414476,10.92017545,11.08622614,10.84276258,11.16763634,10.78434747
ZKSCAN4,7.369316311,7.717497528,7.776868294,7.681248895,7.626440305,7.894598148,8.541824292,8.485439834,8.339078698,7.495675771,7.732823937,7.658455858,7.486851418,7.896999546,7.807105046,7.651899225,8.035185435,7.788392775,7.622882813,7.853557311,7.671673859,7.683134445,7.6713603,7.635520465
BLOC1S5,9.18603674,9.322056446,9.019559712,9.246445802,9.535360019,9.581069618,9.47017208,9.372821083,9.377475795,9.441145518,9.470394992,9.04402752,9.253928868,8.750747943,9.671043432,9.509706725,9.21018691,9.544921668,9.626400071,9.295143744,9.409231761,9.297355757,9.304063838,9.545304918
SMIM15,11.45361332,11.13832492,11.44185718,11.11957211,11.4403577,11.01165224,9.064305907,9.109875413,9.273322033,11.53144884,11.22433477,11.1720587,11.12216709,10.3080618,11.10434765,11.41812567,11.20829992,11.02907138,11.15601888,11.33382656,11.36135912,11.34126046,11.56234762,11.12779317
ZDHHC11,6.926942624,7.162120741,7.325587112,7.460566457,7.170873871,7.628709594,7.201957325,7.460141225,7.390885822,7.311882324,7.650021244,7.44263378,7.184945441,7.600121135,7.26237224,7.156932657,7.451904672,7.538204345,7.383985581,7.351567198,7.067943306,7.349298369,7.526210794,7.677675573
ZNF292,11.8435877,11.94730271,11.94196211,11.92786963,12.0206826,11.95981921,12.0171709,11.97096732,11.80796525,11.77981915,11.95454043,11.96134152,11.83066226,11.3046105,11.82895309,11.80539232,11.95418538,11.84704201,11.89184337,12.01002024,11.61517801,12.01655859,12.00219088,11.91228101
ZKSCAN3,6.847702667,7.229640258,6.770572418,7.117253974,7.123100134,7.100406601,8.846914708,8.902429089,8.842417556,7.145876422,7.065038796,6.892660948,6.959455077,6.731327546,7.153893996,6.840289782,6.974723786,7.464013454,7.309946998,6.95829199,6.974502875,6.935201024,6.758146877,7.222278103
HLA-DRB1,6.763856332,8.103182282,7.436401625,7.126676859,6.821685201,7.857329158,6.773324279,8.777541874,6.902283929,6.3582135,7.859315916,6.880436721,6.67924414,7.842311097,8.310891847,6.798844939,7.482824236,8.242502899,7.94493395,6.968767787,6.767237288,7.462148596,7.061871483,8.349618823
TUBB,15.49144335,14.94658338,15.26317275,15.3498541,15.52190143,15.16598957,12.6220011,12.38839343,12.71354525,15.65344993,15.27007973,15.48887414,15.72618777,15.5088176,15.23998488,15.68836481,15.40578838,15.26203002,15.19425521,15.38179775,15.69121949,15.3224997,15.51797461,15.13516657
SUPT3H,8.970522021,9.312745776,9.282443932,9.032529904,8.768279097,9.010960925,9.176967373,8.663882293,8.460207322,8.873111154,8.987717807,9.073857728,8.754986493,8.620304534,9.044204128,8.781896024,8.991118225,8.943418224,9.06255766,9.141570949,8.763865135,9.045376053,8.874071445,8.88393319
MYO6,5.700584439,6.73018845,6.26987065,6.299987522,6.027805956,6.389270545,6.924419097,8.251627438,6.783500797,6.163411402,6.568592009,6.611301215,5.729347448,6.198598705,6.852169008,5.892949069,6.132348115,6.468665661,6.784153328,6.446201565,6.010146346,6.05866255,6.092687695,6.691157898
ZFP62,9.471153638,9.965271075,9.529940526,9.384419921,9.450803405,9.853196365,10.75071134,10.73408245,10.80053672,9.478298405,9.927478142,9.472349143,9.528828673,9.43345231,9.94912414,9.494643438,9.476562164,9.85175575,10.05476029,9.471249158,9.451954274,9.417916267,9.520734172,9.902487115
HLA-DQA1,6.23322953,8.214024658,7.5881338,7.336122835,6.184970809,7.672282377,5.771803556,7.570071397,5.714090924,6.3582135,7.931210691,6.843130021,6.081049937,7.619764696,8.293951991,6.538435891,7.664614646,8.342515413,8.409383719,7.172826566,6.486958182,7.670662926,6.518217781,8.435660833
GM2A,8.590655213,8.430351403,8.341316804,8.4205022,8.746372472,8.489186923,9.970333087,10.01259118,9.99653644,8.888965027,8.74144162,8.469328676,9.029715545,8.529757211,8.784036951,9.010890132,8.335418679,8.681323416,8.683075266,8.305957916,8.936617964,8.053465973,8.66112406,8.562571252
ZSCAN16,7.206444545,7.076691306,6.770572418,6.741404912,6.809663359,7.113110584,8.308927442,8.205199789,8.283257013,7.163363388,7.204206784,7.128002653,7.238399879,7.072781376,7.338692695,7.341440461,7.03159469,7.153775347,7.223860517,6.860420813,7.143483932,6.804314947,6.929579105,7.321335176
ILRUN,11.89305667,11.81177101,11.89713139,11.89447245,11.88833585,11.84979193,11.69439142,11.87330769,11.82948701,11.96197435,11.76413775,11.97577755,11.9688594,12.04282307,11.82084528,11.91895877,11.97381739,11.89488972,11.88930335,11.88042659,11.929833,11.93775781,11.91339694,11.82775663
PDLIM7,6.738977144,7.255787444,6.915357594,7.088610328,6.77298484,7.583779727,7.145643411,7.200952666,7.28116982,6.958254957,7.668169123,7.459167326,7.138835495,7.410143153,7.588356844,6.957926462,7.086308548,7.577830439,7.579424784,6.947739569,7.22688913,7.055194283,6.929579105,7.482214204
ANXA6,11.19753681,11.31036115,10.77921146,10.88984653,11.42122617,11.61820329,12.63721576,12.69761472,12.8114755,11.4633724,11.41416687,10.96695902,11.76691014,11.74299455,11.91871281,11.71219382,11.4510879,11.90738557,11.81697263,11.20184449,11.8113008,11.03076589,11.52032148,11.57689774
ZSCAN26,8.448268193,8.407207991,8.533069106,8.729652169,8.600489681,8.454666567,9.020240806,9.310830904,9.134610687,8.35054849,8.312041141,8.3679024,8.52336993,8.436840141,8.525645601,8.30767894,8.266012606,8.453189054,8.62013076,8.516964728,8.497327307,8.534963574,8.475887445,8.400850971
SLC22A4,5.80015125,5.826777488,5.856876204,6.104026284,5.942299317,5.567198803,5.988541537,5.661396726,6.157892199,6.529814865,6.187484302,6.791837986,5.893848005,6.052075958,5.434637917,5.755286879,6.079385897,5.280790613,5.715873558,6.0716694,5.982985269,5.918022661,5.845887708,5.351822594
